"","geneID","EE_0-SRS004859","EE_30-SRS269390","EE_60-SRS269389","EE-210-SRS174229","EE-240-SRS001790","EE-300-SRS150938","EE-330-SRS001791","EE-360-SRS004864","EE-390-SRS003000","EE-420-SRS174140","EE-450-SRS001789","EE-480-SRS178501","EE-510-SRS266278","EE-540-SRS266272","EE-570-SRS266261","EE-600-SRS266262","EE-630-SRS266263","EE-660-SRS266264","EE-690-SRS266273","EE-720-SRS266279","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"1190","WBGene00015785",0,0,0.207830502586632,0.0634131292445182,0.0694908150862614,0,0.108388858687538,0,0.0569619265343806,0.048893854766085,0.125821053146121,0.0729398273412171,0,0.108165843332304,0,0.042715950165693,0,0,0.0474812006495238,0,"C15B12.3","C15B12.3","Nuclear receptor domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1191","WBGene00015821",0,0.206140131175211,0.259788128233291,0.0634131292445182,0,0,0.108388858687538,0,0.0569619265343806,0,0,0,0,0,0,0,0,0,0.0949624012990477,0,"clec-135","C16A11.8","C-type LECtin","C-type lectin fold","Cbr-clec-135 | WBGene00040610",86.1751,"Cbn-clec-135 | WBGene00163417",83.871,"Cre-clec-135 | WBGene00065580",78.341,"Cjp-clec-135 | WBGene00129143",58.5253
"1192","WBGene00015825",0,0.103070065587606,0.0519576256466581,0,0,0,0,0,0,0,0,0.145879654682434,0,0,0,0,0,0,0,0.160558531753239,"C16C4.1","C16C4.1","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1193","WBGene00015827",0,0,0,0.253652516978073,0.208472445258784,0.0964253716559259,0,0,0,0,0,0.0729398273412171,0.0860107660535977,0,0,0,0.0690648610901902,0,0,0,"math-13","C16C4.3","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",30.9091,NA,NA,NA,NA
"1194","WBGene00015828",0.0603225246327783,0,0,0.126826258489036,0.138981630172523,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0.0390788413670638,0,0.12041889881493,"math-14","C16C4.4","MATH domain-containing protein","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",23.3438,NA,NA,NA,NA
"1195","WBGene00015832",0,0,0,0,0.138981630172523,0,0,0.105365506620536,0,0,0,0,0,0,0,0,0,0,0,0,"math-16","C16C4.8","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",29.5082,NA,NA,NA,NA
"1196","WBGene00015834",0,0,0,0,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280977430568169,"math-5","C16C4.10","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",29.7872,NA,NA,NA,NA
"1197","WBGene00015835",0,0,0.103915251293316,0.126826258489036,0.347454075431307,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0.0781576827341277,0,0,"math-6","C16C4.11","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",28.0576,NA,NA,NA,NA
"1198","WBGene00015837",0.0603225246327783,0,0,0.126826258489036,0,0,0,0,0,0,0,0.0729398273412171,0,0.036055281110768,0,0.0854319003313861,0,0.0781576827341277,0.0949624012990477,0.0802792658766197,"math-8","C16C4.13","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",20.1923,NA,NA,NA,NA
"1199","WBGene00015839",0,0,0,0,0.0694908150862614,0.144638057483889,0,0.0526827533102681,0,0,0.157276316432651,0.0729398273412171,0,0,0,0.0854319003313861,0.103597291635285,0.0781576827341277,0,0,"math-10","C16C4.15","MATH (Meprin-associated Traf homology) domain containing","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",22.9773,NA,NA,NA,NA
"1200","WBGene00015845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C16C8.7","C16C8.7","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","",NA,NA,NA,NA,NA,NA,NA,NA
"1201","WBGene00015846",0,0,0,0.126826258489036,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C16C8.8","C16C8.8","DUF4440 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1202","WBGene00015847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C16C8.9","C16C8.9","DUF4864 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1203","WBGene00015848",0,0,0,0,0.208472445258784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C16C8.10","C16C8.10","DUF3828 domain-containing protein","","CBG17767 | WBGene00037310",30,"CBN25170 | WBGene00163895",39.375,"CRE06576 | WBGene00067432",28.125,NA,NA
"1204","WBGene00015854",0,0.0515350327938028,0,0,0.277963260345046,0,0,0,0,0,0,0,0,0.036055281110768,0,0.0854319003313861,0.13812972218038,0.0781576827341277,0,0.0802792658766197,"C16C8.17","C16C8.17","DUF281 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1205","WBGene00015856",0,0,0,0,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802792658766197,"C16C8.19","C16C8.19","Nuclear transport factor 2 family protein","","CBG17769 | WBGene00037312",40.3101,"CBN05012 | WBGene00143737",35.6589,"CRE06575 | WBGene00067431",33.3333,NA,NA
"1206","WBGene00015869",0.0603225246327783,0.103070065587606,0,0,0.416944890517568,0,0,0,0.113923853068761,0,0.0629105265730604,0.0729398273412171,0.0860107660535977,0.0721105622215361,0,0,0,0,0,0,"nhr-257","C17A2.1","Nuclear Hormone Receptor family","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1207","WBGene00015871",0.0603225246327783,0,0,0.126826258489036,0.277963260345046,0,0,0,0,0,0,0,0,0,0.108487368219038,0,0,0,0,0.0802792658766197,"C17A2.3","C17A2.3","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Fringe-like",NA,NA,NA,NA,NA,NA,"CJA10944 | WBGene00130148",18.6782
"1208","WBGene00015872",0,0,0.103915251293316,0.253652516978073,0.0694908150862614,0.048212685827963,0,0,0,0.048893854766085,0,0,0,0,0.0361624560730126,0,0,0,0,0,"C17A2.4","C17A2.4","Alpha-1,2-fucosyltransferase","Glycosyl transferase, family 11",NA,NA,"CBN04193 | WBGene00142918",19.5402,"CRE09626 | WBGene00059725",39.3678,NA,NA
"1209","WBGene00015875",0,0,0,0.126826258489036,0.416944890517568,0.0964253716559259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802792658766197,"C17A2.7","C17A2.7","Methyltransf_21 domain-containing protein","Methyltransferase FkbM",NA,NA,NA,NA,NA,NA,NA,NA
"1210","WBGene00015877",0,0.0515350327938028,0.103915251293316,0,0.208472445258784,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0,0,0,"C17B7.3","C17B7.3","DUF19 domain-containing protein",", Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00775 | WBGene00024112",51.5152,"CBN26012 | WBGene00164737",43.9394,"CRE05798 | WBGene00053178",53.5354,NA,NA
"1211","WBGene00015878",0,0,0,0.126826258489036,0,0,0,0,0,0,0,0,0,0,0,0.0854319003313861,0.13812972218038,0,0.0949624012990477,0.0802792658766197,"C17B7.4","C17B7.4","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00779 | WBGene00024115",33.3333,"CBN24428 | WBGene00163153",35.3846,"CRE05796 | WBGene00053176",32.3077,"CJA02426 | WBGene00121631",27.1795
"1212","WBGene00015883",0,0,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C17B7.9","C17B7.9","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00775 | WBGene00024112",39,"CBN26012 | WBGene00164737",39.5,"CRE05798 | WBGene00053178",40.5,NA,NA
"1213","WBGene00015888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C17C3.2","C17C3.2","NR LBD domain-containing protein","Papain-like cysteine peptidase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1214","WBGene00015892",0.0603225246327783,0,0.311745753879949,0,0.416944890517568,0,0,0,0.113923853068761,0,0,0,0.0430053830267988,0,0,0,0.0345324305450951,0,0,0,"C17C3.9","C17C3.9","Coiled-coil domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1215","WBGene00015893",0,0,0,0,0.347454075431307,0,0,0,0,0,0,0,0.0430053830267988,0,0,0,0.0690648610901902,0,0.0474812006495238,0,"C17C3.11","C17C3.11","Protein kinase domain-containing protein","Protein kinase-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1216","WBGene00015895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C17C3.13","C17C3.13","NR LBD domain-containing protein","Papain-like cysteine peptidase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1217","WBGene00015904",0,0,0,0.126826258489036,0.138981630172523,0.0964253716559259,0,0,0.113923853068761,0,0,0,0,0.036055281110768,0.0723249121460252,0,0,0,0.0474812006495238,0,"irld-22","C17E7.10","Insulin/EGF-Receptor L Domain protein","Receptor L-domain, Receptor L-domain superfamily","Cbr-irld-22 | WBGene00024414",37.1429,"CBN11790 | WBGene00150515",35.7143,"CRE16004 | WBGene00061156",43.1429,NA,NA
"1218","WBGene00015907",0,0,0,0,0.48643570560383,0,0,0,0,0,0,0,0,0.036055281110768,0,0,0,0,0,0,"C17F3.1","C17F3.1","Lipoprotein","",NA,NA,NA,NA,NA,NA,NA,NA
"1219","WBGene00015909",0,0,0,0.0634131292445182,0,0,0,0,0,0,0,0,0.0860107660535977,0,0,0,0.0690648610901902,0,0,0,"clec-124","C17F4.1","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,NA,NA,"CJA00394 | WBGene00119598",30.8108
"1220","WBGene00015924",0,0,0,0,0,0,0,0,0,0.048893854766085,0,0,0,0,0,0,0.0345324305450951,0,0,0,"C17H11.4","C17H11.4","FERM domain-containing protein","","CBG19675 | WBGene00038850",58.5106,"CBN30176 | WBGene00192141",57.4468,"CRE09505 | WBGene00059672",51.0638,NA,NA
"1221","WBGene00015958",0,0.0515350327938028,0,0.126826258489036,0.416944890517568,0,0,0,0.113923853068761,0,0,0,0,0,0.0723249121460252,0,0,0,0,0.0802792658766197,"srbc-11","C18B10.1","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CRE02462 | WBGene00067965",25.9259,NA,NA
"1222","WBGene00015959",0,0,0,0.126826258489036,0.416944890517568,0,0,0,0.113923853068761,0,0,0,0,0,0,0,0,0.117236524101192,0,0,"srbc-10","C18B10.2","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CRE02462 | WBGene00067965",25.1678,NA,NA
"1223","WBGene00015960",0,0,0,0.126826258489036,0.416944890517568,0,0,0,0,0,0,0,0,0,0,0,0.0345324305450951,0.0781576827341277,0.0949624012990477,0,"srbc-9","C18B10.3","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CRE02462 | WBGene00067965",26.3889,NA,NA
"1224","WBGene00015961",0,0.103070065587606,0,0.126826258489036,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0.042715950165693,0,0,0,0,"srbc-7","C18B10.4","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CRE02462 | WBGene00067965",27.7966,NA,NA
"1225","WBGene00015985",0,0,0,0.0634131292445182,0.277963260345046,0,0,0,0,0.048893854766085,0.0314552632865302,0,0,0,0,0,0.0690648610901902,0.0781576827341277,0,0,"C18G1.7","C18G1.7","Glycosyltransferase family 92 protein","Glycosyltransferase family 92","CBG08808 | WBGene00030536",52.6549,NA,NA,NA,NA,NA,NA
"1226","WBGene00015986",0,0,0,0.126826258489036,0.416944890517568,0.048212685827963,0,0.105365506620536,0,0,0,0,0,0,0,0,0,0,0.0949624012990477,0.200698164691549,"C18G1.8","C18G1.8","Glycosyl transferase family 11","Glycosyl transferase, family 11",NA,NA,NA,NA,"CRE23713 | WBGene00069383",22.2581,NA,NA
"1227","WBGene00015997",0,0,0,0.0634131292445182,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0.0781576827341277,0,0,"C18H7.7","C18H7.7","Oocyte-secreted protein 2","","CBG04452 | WBGene00027118",58.1699,"CBN14259 | WBGene00152984",43.1373,"CRE11083 | WBGene00059226",52.9412,NA,NA
"1228","WBGene00015998",0,0,0.207830502586632,0,0,0,0.108388858687538,0,0,0.0977877095321699,0,0,0,0.0721105622215361,0,0,0.0690648610901902,0.0781576827341277,0,0.0401396329383098,"srt-59","C18H7.8","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","Cbr-srt-59 | WBGene00040106",74.5161,"Cbn-srt-59.1 | WBGene00142769",76.129,"Cre-srt-59.2 | WBGene00073254",72.2581,NA,NA
"1229","WBGene00016017",0,0,0.207830502586632,0.126826258489036,0,0.0964253716559259,0,0,0,0.0977877095321699,0,0,0,0,0,0.0854319003313861,0,0.0781576827341277,0,0,"C23G10.11","C23G10.11","","","CBG24266 | WBGene00042421",68.254,"CBN06618 | WBGene00145343",71.4286,"CRE03133 | WBGene00055411",77.7778,"CJA04833 | WBGene00124037",63.4921
"1230","WBGene00016051",0,0.103070065587606,0,0,0,0,0,0,0,0.0977877095321699,0.0314552632865302,0,0,0,0,0,0.0345324305450951,0.156315365468255,0,0.0802792658766197,"srt-27","C24B9.6","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","CBG06649 | WBGene00028894",57.6803,NA,NA,"Cre-srt-27 | WBGene00082465",80.2508,NA,NA
"1231","WBGene00016058",0,0,0,0.126826258489036,0.208472445258784,0,0,0,0.0569619265343806,0,0,0,0.0860107660535977,0,0,0,0,0.0390788413670638,0.0474812006495238,0,"nspd-3","C24D10.7","Nematode Specific Peptide family, group D","Protein of unknown function DUF780, Caenorhabditis species","CBG17794 | WBGene00037331",85.9155,"CBN16095 | WBGene00154820",87.3239,"CRE11888 | WBGene00057463",85.9155,"CJA07912 | WBGene00127116",76.0563
"1232","WBGene00016082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C25A8.1","C25A8.1","Peroxiredoxin","",NA,NA,NA,NA,NA,NA,NA,NA
"1233","WBGene00016083",0,0,0,0,0.347454075431307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C25A8.2","C25A8.2","","","CBG24671 | WBGene00042726",53.6913,"CBN19606 | WBGene00158331",52.349,"CRE04570 | WBGene00055692",55.7047,NA,NA
"1234","WBGene00016096",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0,0,0,0.0854319003313861,0.13812972218038,0,0,0.12041889881493,"C25E10.7","C25E10.7","TIL domain-containing protein","Trypsin Inhibitor-like, cysteine rich domain, Serine protease inhibitor-like superfamily","CBG19171 | WBGene00038438",67.5159,NA,NA,"CRE19371 | WBGene00068593",64.3312,"CJA10310 | WBGene00129514",53.5032
"1235","WBGene00016164",0,0,0,0,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0.0781576827341277,0,0,"C27D9.2","C27D9.2","Transthyretin-like family protein","Transthyretin-like, Transthyretin-like superfamily","CBG20620 | WBGene00039568",68.2635,"CBN16481 | WBGene00155206",56.8862,"CRE11866 | WBGene00057508",52.6946,NA,NA
"1236","WBGene00016179",0.0603225246327783,0.103070065587606,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0,0,0,"C28C12.3","C28C12.3","","SXP/RAL-2 family protein Ani s 5-like, cation-binding domain",NA,NA,NA,NA,"CRE12768 | WBGene00062528",54.8718,"CJA09120 | WBGene00128324",50.2564
"1237","WBGene00016183",0.0603225246327783,0,0,0,0.347454075431307,0,0,0,0,0,0,0,0.0860107660535977,0,0,0,0,0.0390788413670638,0.0949624012990477,0,"C28F5.1","C28F5.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"1238","WBGene00016222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0,0,0,"C29F9.8","C29F9.8","Secreted protein","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"1239","WBGene00016223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723249121460252,0,0,0,0,0,"C29F9.9","C29F9.9","DUF4708 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1240","WBGene00016351",0.0904837869491675,0.309210196762817,0.103915251293316,0.0634131292445182,0,0,0.108388858687538,0,0.113923853068761,0,0.0629105265730604,0,0,0,0,0,0,0,0.0949624012990477,0,"C33F10.1","C33F10.1","","","CBG09925 | WBGene00031426",42.1687,NA,NA,"CRE12485 | WBGene00072486",43.3735,NA,NA
"1241","WBGene00016357",0.0603225246327783,0,0,0.0634131292445182,0,0,0.216777717375075,0,0,0,0,0,0,0,0,0.042715950165693,0,0,0,0.0802792658766197,"C33F10.11","C33F10.11","Transmembrane protein","","CBG09925 | WBGene00031426",39.011,NA,NA,"CRE12485 | WBGene00072486",40.6593,NA,NA
"1242","WBGene00016369",0,0,0,0,0.0694908150862614,0.0964253716559259,0,0,0,0,0.0314552632865302,0,0,0,0,0,0.0690648610901902,0,0,0,"C33G8.13","C33G8.13","Methyltransf_21 domain-containing protein","Methyltransferase FkbM","CBG06357 | WBGene00028651",51.4851,NA,NA,"CRE27108 | WBGene00052523",48.1848,NA,NA
"1243","WBGene00016399",0,0,0.103915251293316,0.0634131292445182,0.277963260345046,0,0,0,0,0,0,0,0,0,0.0361624560730126,0,0,0.0781576827341277,0.189924802598095,0,"C34D4.3","C34D4.3","MSP domain-containing protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold","CBG00991 | WBGene00024291",47.8632,"CBN00904 | WBGene00139629",74.359,"CRE16460 | WBGene00071652",71.7949,"CJA16457 | WBGene00135661",75.2137
"1244","WBGene00016413",0,0,0,0.126826258489036,0,0.048212685827963,0.162583288031307,0,0,0,0,0,0.172021532107195,0,0.108487368219038,0,0,0,0,0.0802792658766197,"C34F11.1","C34F11.1","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type",NA,NA,NA,NA,NA,NA,"CJA06399 | WBGene00125603",19.9115
"1245","WBGene00016430",0,0,0,0.126826258489036,0.277963260345046,0,0,0,0,0,0,0,0,0,0,0.170863800662772,0.0690648610901902,0.0781576827341277,0,0,"C35A11.3","C35A11.3","Glycoprotein","",NA,NA,NA,NA,NA,NA,NA,NA
"1246","WBGene00016471",0.0603225246327783,0,0,0.126826258489036,0.277963260345046,0.048212685827963,0,0,0,0,0,0.0729398273412171,0,0,0,0,0,0.156315365468255,0,0.0802792658766197,"srab-8","C36C5.2","Serpentine Receptor, class AB (Class A-like)","7TM GPCR, serpentine receptor class ab (Srab)",NA,NA,NA,NA,NA,NA,NA,NA
"1247","WBGene00016474",0,0,0,0.126826258489036,0.138981630172523,0,0,0,0,0.0977877095321699,0,0,0.0430053830267988,0,0,0,0,0.0781576827341277,0,0,"C36C5.5","C36C5.5","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376",NA,NA,NA,NA,NA,NA,NA,NA
"1248","WBGene00016479",0,0,0,0.190239387733555,0.138981630172523,0,0,0,0,0,0,0,0,0.0721105622215361,0,0,0,0.0781576827341277,0,0,"srab-6","C36C5.10","Serpentine Receptor, class AB (Class A-like)","7TM GPCR, serpentine receptor class ab (Srab)","Cbr-srab-10 | WBGene00040541",55.4545,"CBN01748 | WBGene00140473",57.5758,"CRE18670 | WBGene00057874",58.7879,"CJA35853 | WBGene00211700",41.2121
"1249","WBGene00016480",0,0,0,0,0.347454075431307,0,0,0,0,0,0,0,0,0,0,0,0.0690648610901902,0,0,0,"srab-7","C36C5.11","Serpentine Receptor, class AB (Class A-like)","7TM GPCR, serpentine receptor class ab (Srab)","Cbr-srab-10 | WBGene00040541",56.0606,"CBN01748 | WBGene00140473",59.3939,"CRE18670 | WBGene00057874",60.303,"CJA35853 | WBGene00211700",43.3333
"1250","WBGene00016483",0,0,0,0,0.138981630172523,0,0,0,0,0,0,0.0364699136706086,0.0430053830267988,0.0721105622215361,0,0,0.13812972218038,0.117236524101192,0,0,"C36C5.14","C36C5.14","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00775 | WBGene00024112",45.7711,"CBN26012 | WBGene00164737",41.791,"CRE05798 | WBGene00053178",49.2537,NA,NA
"1251","WBGene00016484",0,0,0,0,0.277963260345046,0.0964253716559259,0.108388858687538,0,0,0,0,0.0729398273412171,0,0,0,0,0.0690648610901902,0,0,0,"C36C5.15","C36C5.15","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00775 | WBGene00024112",44.8276,"CBN26012 | WBGene00164737",40.8867,"CRE05798 | WBGene00053178",46.798,NA,NA
"1252","WBGene00016525",0,0.103070065587606,0,0,0.138981630172523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189924802598095,0.160558531753239,"fbxa-12","C39B5.7","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,"CRE19826 | WBGene00065815",19.244,NA,NA
"1253","WBGene00016529",0,0,0,0.0634131292445182,0.138981630172523,0.048212685827963,0,0,0,0,0,0.0364699136706086,0,0,0,0,0.0345324305450951,0,0,0.0401396329383098,"C39D10.1","C39D10.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"1254","WBGene00016537",0,0,0.207830502586632,0,0.208472445258784,0.0964253716559259,0,0.105365506620536,0,0.0977877095321699,0,0.0729398273412171,0,0,0,0,0,0.0390788413670638,0,0.160558531753239,"C39E6.2","C39E6.2","DUF5319 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1255","WBGene00016554",0,0,0,0,0.0694908150862614,0,0,0.0526827533102681,0,0,0,0,0,0,0,0,0,0,0.0474812006495238,0,"math-19","C40D2.1","MATH domain-containing protein","MATH/TRAF domain, TRAF-like",NA,NA,"CBN04589 | WBGene00143314",24.6575,NA,NA,NA,NA
"1256","WBGene00016646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-5","C44C8.1","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"1257","WBGene00016647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-4","C44C8.2","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"1258","WBGene00016648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-2","C44C8.3","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"1259","WBGene00016649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-1","C44C8.4","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"1260","WBGene00016658",0,0,0,0,0.277963260345046,0.0964253716559259,0.108388858687538,0,0,0,0.0629105265730604,0,0,0,0,0,0,0.0781576827341277,0.0474812006495238,0,"C45B2.1","C45B2.1","Neuropeptide-Like Protein","","CBG14826 | WBGene00035217",78.2178,"CBN20217 | WBGene00158942",83.1683,"CRE00668 | WBGene00077834",86.1386,NA,NA
"1261","WBGene00016660",0,0,0,0,0.0694908150862614,0,0,0,0,0,0,0,0.0430053830267988,0.0721105622215361,0,0,0,0,0,0.0802792658766197,"C45B2.3","C45B2.3","Neuropeptide-Like Protein","","CBG14824 | WBGene00035215",81.3084,"CBN17454 | WBGene00156179",80.3738,"CRE00670 | WBGene00051576",75.7009,NA,NA
"1262","WBGene00016662",0,0,0,0.126826258489036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474812006495238,0.321117063506479,"C45B2.8","C45B2.8","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"1263","WBGene00016669",0,0,0,0,0.208472445258784,0.0964253716559259,0,0,0,0,0,0,0,0,0,0,0.207194583270571,0,0.0949624012990477,0.240837797629859,"ilys-2","C45G7.2","Invertebrate-type lysozyme 2","Invertebrate-type lysozyme, Lysozyme-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1264","WBGene00016670",0,0,0.103915251293316,0,0.208472445258784,0.192850743311852,0,0,0,0,0.0314552632865302,0,0,0,0.0361624560730126,0,0.0345324305450951,0.0390788413670638,0,0,"ilys-3","C45G7.3","Invertebrate-type lysozyme 3","Invertebrate-type lysozyme, Lysozyme-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
