"","geneID","EE-SRS266838","L4-SRS266839","YA_female-SRS266840","YA_male-SRS266841","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"3801","WBGene00153937",0.0579297768872298,0.586980829763732,0.134440116070219,0,"CBN15212","CBN15212","Phage tail protein","Protein of unknown function DUF684",NA,NA,NA,NA,NA,NA,NA,NA
"3802","WBGene00153938",0.0579297768872298,0.234792331905493,0,0,"CBN15213","CBN15213","RNase H type-1 domain-containing protein","Ribonuclease H domain, Retrotransposon, Pao, Ribonuclease H superfamily, Domain of unknown function DUF5641, Integrase zinc-binding domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA40674 | WBGene00216522",3.92157
"3803","WBGene00153940",0.0579297768872298,0.117396165952746,0,0,"CBN15215","CBN15215","","",NA,NA,NA,NA,NA,NA,NA,NA
"3804","WBGene00153943",0.0289648884436149,0.293490414881866,0,0,"CBN15218","CBN15218","","",NA,NA,NA,NA,NA,NA,NA,NA
"3805","WBGene00153945",0,0,0,0,"Cbn-col-47.1","CBN15220","Collagen triple helix repeat protein","","col-47 | WBGene00000624",66.3415,NA,NA,"Cre-col-47 | WBGene00060974",73.6585,"Cjp-col-47.2 | WBGene00236792",65.3659
"3806","WBGene00153948",0,0,0,0,"Cbn-srh-7","CBN15223","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-7 | WBGene00005233",73.487,"CBG06526 | WBGene00028788",72.0461,"Cre-srh-7 | WBGene00057786",75.5043,"CJA35665 | WBGene00211512",17.5793
"3807","WBGene00153949",0.0579297768872298,0,0,0,"CBN15224","CBN15224","FBA_2 domain-containing protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"3808","WBGene00153950",0.0579297768872298,0.0293490414881866,0,0,"CBN15225","CBN15225","HTH CENPB-type domain-containing protein","DDE superfamily endonuclease domain, HTH CenpB-type DNA-binding domain, Homeobox-like domain superfamily",NA,NA,NA,NA,"CRE26893 | WBGene00074249",53.2609,"CJA08743 | WBGene00127945",53.0435
"3809","WBGene00153960",0.173789330661689,0,0,0,"Cbn-str-144","CBN15235","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-144 | WBGene00006191",80.2899,"Cbr-str-144 | WBGene00032497",85.7971,"Cre-str-144 | WBGene00052986",71.3043,"CJA02387 | WBGene00121591",61.4493
"3810","WBGene00153965",0.0579297768872298,0.0586980829763732,0,0,"Cbn-srbc-40","CBN15240","CBN-SRBC-40 protein","7TM GPCR, serpentine receptor class bc (Srbc)","srbc-40 | WBGene00019242",77.3649,"Cbr-srbc-40 | WBGene00028631",82.4324,"Cre-srbc-40 | WBGene00057837",80.7432,NA,NA
"3811","WBGene00153967",0.0579297768872298,0,0,0,"CBN15242","CBN15242","Histone domain-containing protein","Histone H3/CENP-A, Histone H2A/H2B/H3, Histone-fold",NA,NA,NA,NA,NA,NA,NA,NA
"3812","WBGene00153969",0.0579297768872298,0.0586980829763732,0,0,"CBN15244","CBN15244","CARD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3813","WBGene00153975",0,0,0,0,"Cbn-ptr-16.2","CBN15250","SSD domain-containing protein","Sterol-sensing domain, Protein patched/dispatched","ptr-16 | WBGene00004230",89.9447,"Cbr-ptr-16 | WBGene00024376",92.0442,"Cre-ptr-16 | WBGene00061100",80.663,"Cjp-ptr-16 | WBGene00126408",86.2983
"3814","WBGene00153976",0,0,0,0,"CBN15251","CBN15251","Trafficking protein particle complex subunit 13","Trafficking protein particle complex subunit 13","C56C10.7 | WBGene00016964",87.1053,"CBG04321 | WBGene00027022",90,"CRE26256 | WBGene00054115",89.7368,"CJA09826 | WBGene00129030",20.7895
"3815","WBGene00153977",0,0.0586980829763732,0,0,"Cbn-str-236","CBN15252","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)","str-236 | WBGene00006265",24.6803,NA,NA,"Cre-str-236 | WBGene00062059",27.3657,"CJA03630 | WBGene00122834",7.67263
"3816","WBGene00153979",0,0.322839456370052,0,0.260534246314808,"Cbn-srg-14","CBN15254","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class g (Srg), 7TM GPCR, serpentine receptor class x  (Srx)","srg-14 | WBGene00005171",28.7162,NA,NA,"Cre-srg-14 | WBGene00060746",31.4189,NA,NA
"3817","WBGene00153987",0,0.0293490414881866,0,0,"CBN15262","CBN15262","","",NA,NA,NA,NA,NA,NA,NA,NA
"3818","WBGene00153992",0,0.117396165952746,0.134440116070219,0.260534246314808,"CBN15267","CBN15267","RING-type domain-containing protein","Zinc finger, RING/FYVE/PHD-type",NA,NA,"CBG26352 | WBGene00087766",26.8041,"CRE12676 | WBGene00081019",25.7732,NA,NA
"3819","WBGene00153996",0,0,0,0,"CBN15271","CBN15271","Seven TM Receptor","7TM GPCR, serpentine receptor class j (Srj), 7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"3820","WBGene00153998",0,0.0586980829763732,0,0,"Cbn-str-61","CBN15273","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-61 | WBGene00006125",49.8462,NA,NA,"CRE15994 | WBGene00082047",37.5385,NA,NA
"3821","WBGene00154000",0.463438215097838,0.205443290417306,0.268880232140437,0,"Cbn-sgt-1.2","CBN15275","CBN-SGT-1 protein","Tetratricopeptide repeat 1, Tetratricopeptide-like helical domain superfamily, Tetratricopeptide repeat, SGTA, homodimerisation domain, SGT family","sgt-1 | WBGene00019893",80.826,"Cbr-sgt-1 | WBGene00025351",78.1711,"Cre-sgt-1 | WBGene00057482",80.826,"Cjp-sgt-1 | WBGene00122646",65.7817
"3822","WBGene00154003",0,0.117396165952746,0,0,"Cbn-pes-9.2","CBN15278","M20_dimer domain-containing protein","ArgE/DapE/ACY1/CPG2/YscS, conserved site, Peptidase M20, Peptidase M20, dimerisation domain, Cytosolic nonspecific dipeptidase/DUG1","pes-9 | WBGene00003982",97.0402,"Cbr-pes-9 | WBGene00027222",95.9831,"Cre-pes-9 | WBGene00064408",98.5201,"Cjp-pes-9 | WBGene00135591",92.6004
"3823","WBGene00154012",0.0579297768872298,0.264141373393679,0,0.260534246314808,"CBN15287","CBN15287","Gly-zipper_Omp domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3824","WBGene00154015",0.0868946653308446,0.0880471244645598,0.537760464280874,0.260534246314808,"CBN15290","CBN15290","Pecanex-like protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3825","WBGene00154023",0.11585955377446,0,0,0,"CBN15298","CBN15298","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3826","WBGene00154027",0,0.117396165952746,0,0,"CBN15302","CBN15302","G_PROTEIN_RECEP_F1_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3827","WBGene00154032",0,0.17609424892912,0,0,"CBN15307","CBN15307","Integrase catalytic domain-containing protein","Reverse transcriptase domain, Integrase, catalytic core, Aspartic peptidase, active site, Retrotransposon gag domain, Ribonuclease H-like superfamily, Aspartic peptidase domain superfamily, Ribonuclease H superfamily, Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain, Integrase zinc-binding domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CRE29046 | WBGene00073486",60.8444,NA,NA
"3828","WBGene00154036",0.376543549766993,0.0586980829763732,0,0.260534246314808,"CBN15311","CBN15311","Myb-like domain-containing protein","Homeobox-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3829","WBGene00154038",0.0868946653308446,0,0,0.130267123157404,"CBN15313","CBN15313","Serpentine Receptor, class Z","7TM GPCR, serpentine receptor class z (Srz)",NA,NA,NA,NA,"CRE19853 | WBGene00085104",14.6919,NA,NA
"3830","WBGene00154041",0.0289648884436149,0,0,0.260534246314808,"CBN15316","CBN15316","DUF4164 family protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3831","WBGene00154046",0,0,0,0,"CBN15321","CBN15321","Mediator of RNA polymerase II transcription subunit 20","",NA,NA,NA,NA,NA,NA,NA,NA
"3832","WBGene00154047",0,0.0293490414881866,0,0,"CBN15322","CBN15322","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3833","WBGene00154048",0,0.17609424892912,0.268880232140437,0,"CBN15323","CBN15323","Histone-fold-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3834","WBGene00154049",0,0,0,0.260534246314808,"CBN15324","CBN15324","C6 transcription factor","",NA,NA,NA,NA,NA,NA,NA,NA
"3835","WBGene00154056",0.231719107548919,0.17609424892912,0,0,"CBN15331","CBN15331","C2H2-type domain-containing protein","Zinc finger C2H2-type","W04D2.4 | WBGene00012243",61.526,"CBG23509 | WBGene00041854",58.9286,"CRE27426 | WBGene00052553",68.5065,"CJA08144 | WBGene00127348",58.7662
"3836","WBGene00154061",0.144824442218074,0,0,0.260534246314808,"CBN15336","CBN15336","ANAPC4_WD40 domain-containing protein","WD40 repeat, WD40/YVTN repeat-like-containing domain superfamily, Anaphase-promoting complex subunit 4, WD40 domain, WD40-repeat-containing domain superfamily, Intraflagellar transport protein 122/121 homolog",NA,NA,NA,NA,NA,NA,NA,NA
"3837","WBGene00154068",0,0.0586980829763732,0,0,"CBN15343","CBN15343","","",NA,NA,NA,NA,NA,NA,NA,NA
"3838","WBGene00154069",0.202754219105304,0,0,0,"CBN15344","CBN15344","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3839","WBGene00154070",0,0,0,0,"CBN15345","CBN15345","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3840","WBGene00154072",0,0,0,0.65133561578702,"CBN15347","CBN15347","DIOX_N domain-containing protein","",NA,NA,NA,NA,"CRE22942 | WBGene00066468",45.122,NA,NA
"3841","WBGene00154074",0,0,0.134440116070219,0,"CBN15349","CBN15349","Fimbrial protein","Metallo-dependent phosphatase-like",NA,NA,NA,NA,NA,NA,NA,NA
"3842","WBGene00154076",0.173789330661689,0.117396165952746,0,0.260534246314808,"CBN15351","CBN15351","Membrane magnesium transporter","",NA,NA,NA,NA,NA,NA,NA,NA
"3843","WBGene00154078",0,0,0,0,"Cbn-sru-42","CBN15353","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class u (Sru)","sru-42 | WBGene00005705",42.5595,NA,NA,"Cre-sru-42.11 | WBGene00057798",34.5238,"Cjp-sru-42 | WBGene00125103",36.3095
"3844","WBGene00154081",0,0,0,0.130267123157404,"CBN15356","CBN15356","","",NA,NA,NA,NA,NA,NA,NA,NA
"3845","WBGene00154097",0,0,0,0,"CBN15372","CBN15372","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3846","WBGene00154101",0,0.0586980829763732,0,0,"CBN15376","CBN15376","","",NA,NA,NA,NA,NA,NA,NA,NA
"3847","WBGene00154106",0,0,0,0,"CBN15381","CBN15381","","",NA,NA,NA,NA,NA,NA,NA,NA
"3848","WBGene00154111",0,0.0586980829763732,0,0,"CBN15386","CBN15386","DUF4430 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3849","WBGene00154120",0.0579297768872298,0,0,0,"CBN15395","CBN15395","Reverse transcriptase","Reverse transcriptase domain, Zinc finger, CCHC-type, Aspartic peptidase domain superfamily, Zinc finger, CCHC-type superfamily, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3850","WBGene00154124",0,0.234792331905493,0.134440116070219,0,"CBN15399","CBN15399","DUF4083 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3851","WBGene00154127",0.811016876421217,0.0880471244645598,0,0,"CBN15402","CBN15402","Serine/arginine repetitive matrix protein 1-like","","Y22D7AL.4 | WBGene00021244",31.2281,"CBG11700 | WBGene00032784",35.4386,"CRE05825 | WBGene00067907",38.9474,"CJA03542 | WBGene00122746",30.5263
"3852","WBGene00154128",0,0,0,0,"Cbn-gst-39.1","CBN15403","Glutathione S-Transferase","Glutathione S-transferase, N-terminal, Glutathione S-transferase, C-terminal, Glutathione S-transferase, C-terminal-like, Thioredoxin-like superfamily, Glutathione S-transferase, C-terminal domain superfamily","gst-39 | WBGene00001787",83.7321,"Cbr-gst-39 | WBGene00039593",85.1675,"Cre-gst-39 | WBGene00057528",85.6459,"CJA16202 | WBGene00135406",66.5072
"3853","WBGene00154132",0.0579297768872298,0,0,0,"CBN15407","CBN15407","DUF418 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3854","WBGene00154149",0.0579297768872298,0,0,0,"Cbn-srh-210","CBN15424","CBN-SRH-210 protein","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,NA,NA,"Cre-srh-210 | WBGene00056854",73.6025,"Cjp-srh-211 | WBGene00130724",18.323
"3855","WBGene00154157",0.173789330661689,0.293490414881866,0,0.260534246314808,"CBN15432","CBN15432","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3856","WBGene00154163",0.0289648884436149,0,0,0,"CBN15438","CBN15438","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,"CBG00831 | WBGene00024161",75.0742,"CRE05567 | WBGene00079006",70.6231,NA,NA
"3857","WBGene00154165",0,0.616329871251918,0,0.260534246314808,"CBN15440","CBN15440","DUF4083 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3858","WBGene00154174",0.260683995992534,0,0,0,"CBN15449","CBN15449","BTB domain-containing protein","BTB/POZ domain, MATH/TRAF domain, TRAF-like, SKP1/BTB/POZ domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3859","WBGene00154175",0,0.0586980829763732,0,0,"CBN15450","CBN15450","DUF3108 domain-containing protein","Fas apoptotic inhibitory molecule 1",NA,NA,NA,NA,NA,NA,NA,NA
"3860","WBGene00154176",0.0579297768872298,0.0586980829763732,0.134440116070219,0.260534246314808,"CBN15451","CBN15451","Alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase","Interleukin-17 family, Cystine-knot cytokine","C44B12.6 | WBGene00016639",75.5208,"CBG26514 | WBGene00087928",72.3958,"CRE26729 | WBGene00067735",68.75,"CJA04436 | WBGene00123640",31.7708
"3861","WBGene00154184",0,0,0,0,"CBN15459","CBN15459","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"3862","WBGene00154187",0.0579297768872298,0.146745207440933,0,0,"CBN15462","CBN15462","FERM domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3863","WBGene00154188",0,0,0,0,"CBN15463","CBN15463","SCP domain-containing protein","Cysteine-rich  secretory protein-related, CAP domain, CAP superfamily",NA,NA,NA,NA,NA,NA,"CJA37505 | WBGene00213352",32.8704
"3864","WBGene00154194",0,0,0,0,"CBN15469","CBN15469","Skp1-related protein","S-phase kinase-associated protein 1-like, SKP1/BTB/POZ domain superfamily, SKP1 component, dimerisation, SKP1 component, POZ domain, S-phase kinase-associated protein 1, SKP1-like, dimerisation domain superfamily","skr-15 | WBGene00004821",36.5079,"CBG15156 | WBGene00035483",30.1587,"CRE02828 | WBGene00063463",48.6772,NA,NA
"3865","WBGene00154195",0,0,0,0,"CBN15470","CBN15470","Neur_chan_LBD domain-containing protein","Neurotransmitter-gated ion-channel, Neurotransmitter-gated ion-channel ligand-binding domain, Neurotransmitter-gated ion-channel ligand-binding domain superfamily","lgc-26 | WBGene00021981",58.6777,NA,NA,"CRE15945 | WBGene00061060",64.6694,"CJA36161 | WBGene00212008",7.2314
"3866","WBGene00154196",0,0,0,0,"CBN15471","CBN15471","Major sperm protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3867","WBGene00154203",0.144824442218074,0.352188497858239,0,0,"CBN15478","CBN15478","Intraflagellar transport protein 43 homolog","Intra-flagellar transport protein 57","che-13 | WBGene00000492",69.7674,"Cbr-che-13 | WBGene00025314",67.4419,"CRE29840 | WBGene00086147",75.969,"CJA31840 | WBGene00207687",68.9922
"3868","WBGene00154204",0,0.0293490414881866,0,0.521068492629616,"CBN15479","CBN15479","7TM_GPCR_Srx domain-containing protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,"CBG11460 | WBGene00032572",69.8582,"CRE05644 | WBGene00052903",66.3121,"CJA14308 | WBGene00133512",40.4255
"3869","WBGene00154209",0.260683995992534,0.264141373393679,0,0,"CBN15484","CBN15484","Laminin subunit beta-1","",NA,NA,NA,NA,NA,NA,NA,NA
"3870","WBGene00154211",0,0.0293490414881866,0,0,"CBN15486","CBN15486","Pyr_redox_2 domain-containing protein","Sulphide quinone-reductase, FAD/NAD(P)-binding domain, FAD/NAD(P)-binding domain superfamily","Y9C9A.16 | WBGene00021183",62.0879,"CBG18746 | WBGene00038111",69.7802,"CRE02574 | WBGene00071780",69.2308,NA,NA
"3871","WBGene00154214",0.0868946653308446,0.322839456370052,0.201660174105328,0.260534246314808,"CBN15489","CBN15489","","Nematode insulin-like peptide, beta type, Insulin-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3872","WBGene00154230",0,0,0,0,"Cbn-nhr-210.1","CBN15505","CBN-NHR-210 protein","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily","nhr-210 | WBGene00020015",67.4129,"Cbr-nhr-210 | WBGene00037417",63.4328,"Cre-nhr-210 | WBGene00057808",70.1493,NA,NA
"3873","WBGene00154232",0,0,0,0,"CBN15507","CBN15507","","",NA,NA,NA,NA,NA,NA,NA,NA
"3874","WBGene00154236",0,0.0293490414881866,0,0.390801369472212,"CBN15511","CBN15511","SHSP domain-containing protein","Alpha crystallin/Small heat shock protein, animal type, Alpha crystallin/Hsp20 domain, HSP20-like chaperone","hsp-16.49 | WBGene00002020",84.6154,"CBG04592 | WBGene00027234",82.5175,"CRE19333 | WBGene00068605",83.2168,"CJA05619 | WBGene00124823",76.2238
"3875","WBGene00154239",0,0,0,0,"CBN15514","CBN15514","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, eukaryotic",NA,NA,"CBG30602 | WBGene00270656",18.1818,NA,NA,NA,NA
"3876","WBGene00154242",0,0,0,0,"CBN15517","CBN15517","","",NA,NA,NA,NA,NA,NA,NA,NA
"3877","WBGene00154243",0.0579297768872298,0.17609424892912,0,0.521068492629616,"Cbn-srx-50","CBN15518","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-50 | WBGene00005941",82.3529,"Cbr-srx-50 | WBGene00028145",87.3065,"Cre-srx-50 | WBGene00068651",85.1393,"Cjp-srx-50 | WBGene00128920",39.3189
"3878","WBGene00154245",0,0,0,0,"Cbn-dnc-3.2","CBN15520","Dynactin subunit 3","","dnc-3 | WBGene00021149",71.1111,"Cbr-dnc-3 | WBGene00040162",78.3333,"Cre-dnc-3 | WBGene00067413",72.7778,"Cjp-dnc-3 | WBGene00130834",62.2222
"3879","WBGene00154247",0,0,0.134440116070219,0,"CBN15522","CBN15522","DUF19 domain-containing protein","Domain of unknown function DUF19","T08G5.2 | WBGene00011623",67.9558,"CBG04774 | WBGene00027385",70.7182,"CRE08978 | WBGene00057033",76.7956,NA,NA
"3880","WBGene00154253",0.289648884436149,0,0,0.260534246314808,"Cbn-kup-1.1","CBN15528","RRM domain-containing protein","","kup-1 | WBGene00002241",78.4974,"Cbr-kup-1 | WBGene00041726",72.2798,"Cre-kup-1 | WBGene00052409",80.829,"Cjp-kup-1 | WBGene00178552",60.1036
"3881","WBGene00154269",0.405508438210608,0.0586980829763732,0,0,"CBN15544","CBN15544","F-box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"3882","WBGene00154270",0,0.0586980829763732,0,0,"CBN15545","CBN15545","SnoaL-like domain-containing protein","",NA,NA,NA,NA,"CRE06817 | WBGene00064496",31.0811,NA,NA
"3883","WBGene00154271",0.231719107548919,0.410886580834612,0.134440116070219,0,"CBN15546","CBN15546","Skp1 domain-containing protein","S-phase kinase-associated protein 1-like, SKP1/BTB/POZ domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3884","WBGene00154275",0.173789330661689,0.0586980829763732,0,0,"CBN15550","CBN15550","T-box domain-containing protein","p53-like transcription factor, DNA-binding domain superfamily, T-box superfamily, T-box transcription factor, DNA-binding domain",NA,NA,NA,NA,NA,NA,NA,NA
"3885","WBGene00154276",0.231719107548919,0,0,0,"CBN15551","CBN15551","","",NA,NA,NA,NA,NA,NA,NA,NA
"3886","WBGene00154283",0.0579297768872298,0,0,0,"CBN15558","CBN15558","","CAP superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3887","WBGene00154284",0.0868946653308446,0.17609424892912,0,0,"CBN15559","CBN15559","Nucleotide exchange factor GrpE","",NA,NA,NA,NA,NA,NA,NA,NA
"3888","WBGene00154287",0,0,0,0,"CBN15562","CBN15562","","","T25D10.1 | WBGene00020799",55.3459,"CBG02648 | WBGene00025665",66.9811,"CRE26543 | WBGene00054073",70.7547,NA,NA
"3889","WBGene00154289",0.492403103541453,0.205443290417306,0,0,"CBN15564","CBN15564","","",NA,NA,NA,NA,NA,NA,NA,NA
"3890","WBGene00154291",0,0,0,0,"CBN15566","CBN15566","Kinesin light chain","Kinesin light chain, Tetratricopeptide-like helical domain superfamily, Tetratricopeptide repeat","klc-2 | WBGene00002215",72.1591,"Cbr-klc-2 | WBGene00030964",71.0227,"Cre-klc-2 | WBGene00058915",71.5909,"Cjp-klc-2 | WBGene00138153",68.1818
"3891","WBGene00154298",0.0579297768872298,0.234792331905493,0,0,"Cbn-shc-2","CBN15573","CBN-SHC-2 protein","SH2 domain, PTB/PI domain, PH-like domain superfamily, SH2 domain superfamily","shc-2 | WBGene00020867",82.0988,"Cbr-shc-2 | WBGene00025369",65.7407,"Cre-shc-2 | WBGene00057470",81.4815,"Cjp-shc-2 | WBGene00127949",67.7469
"3892","WBGene00154310",0.202754219105304,0.17609424892912,0,0,"Cbn-mrps-10","CBN15585","Ribosomal_S10 domain-containing protein","Ribosomal protein S10 domain, Ribosomal protein S10 domain superfamily, 28S ribosomal protein S10, mitochondrial","mrps-10 | WBGene00012556",89.6774,"Cbr-mrps-10 | WBGene00035901",86.4516,"Cre-mrps-10 | WBGene00063445",86.4516,"Cjp-mrps-10 | WBGene00120546",81.2903
"3893","WBGene00154312",0.0579297768872298,0,0,0,"CBN15587","CBN15587","Rho-GAP domain-containing protein","","K04F10.3 | WBGene00019396",36.4458,"CBG12599 | WBGene00033523",38.5542,"CRE29637 | WBGene00064331",40.6627,"CJA04545 | WBGene00123748",32.5301
"3894","WBGene00154313",0.0868946653308446,0.146745207440933,0,0,"CBN15588","CBN15588","LEM domain-containing protein","","tofu-5 | WBGene00012167",29.5918,"Cbr-tofu-5 | WBGene00032059",30.102,"Cre-tofu-5 | WBGene00070763",33.6735,"Cjp-tofu-5 | WBGene00129995",32.1429
